02144,24
02145,26
02148,60
02149,42
02150,36
02151,52
02152,18
02155,58
02163,3
02169,56
02170,20
02171,18
02176,27
02180,22
02184,36
02186,28
02188,15
02189,15
02190,17
02191,9
02199,2
02203,1
02210,3
02215,27
02301,62
02302,33
02322,5
02324,27
02330,12
02332,16
02333,14
02338,8
02339,14
02341,11
02343,11
02346,24
02347,11
02351,17
02356,13
02357,2
02359,18
02360,57
02364,13
02366,1
02367,3
02368,33
02370,18
02375,10
02379,7
02382,15
02420,15
02421,18
02445,21
02446,30
02451,18
02452,15
02453,29
02457,2
02458,13
02459,20
02460,9
02461,8
02462,2
02464,3
02465,12
02466,9
02467,23
02468,6
02472,33
02474,27
02476,17
02478,25
02481,17
02482,11
02492,20
02493,12
02494,9
02532,13
02534,1
02535,2
02536,20
02537,7
02538,4
02539,5
02540,9
02542,2
02543,1
02553,1
02554,10
02556,4
02557,5
02558,3
02559,4
02561,1
02562,3
02563,11
02564,1
02568,5
02571,11
02575,3
02576,4
02584,1
02601,15
02630,2
02631,10
02632,11
02633,4
02635,4
02637,1
02638,4
02639,3
02641,1
02642,5
02643,1
02644,4
02645,10
02646,2
02647,1
02648,8
02649,15
02650,1
02651,1
02652,2
02653,6
02655,4
02657,3
02659,2
02660,7
02663,1
02664,10
02666,1
02667,3
02668,4
02669,1
02670,2
02671,2
02672,1
02673,9
02675,7
02702,5
02703,44
02713,1
02715,4
02717,5
02718,7
02719,16
02720,31
02721,27
02723,15
02724,17
02725,3
02726,16
02738,5
02739,7
02740,44
02743,11
02744,12
02745,25
02746,16
02747,23
02748,12
02760,27
02762,9
02763,2
02764,4
02766,20
02767,14
02769,12
02770,6
02771,14
02777,16
02779,7
02780,50
02790,16
02791,1
02802,1
02804,3
02806,17
02807,2
02808,3
02809,23
02812,2
02813,8
02814,8
02815,1
02816,33
02817,7
02818,19
02822,7
02825,6
02826,1
02827,3
02828,8
02830,6
02831,4
02832,5
02833,1
02835,6
02836,1
02837,4
02838,4
02839,2
02840,24
02841,2
02842,17
02852,23
02857,9
02858,1
02859,7
02860,46
02861,1
02861,27
02863,20
02864,34
02865,17
02871,18
02872,1
02873,1
02874,6
02875,1
02876,1
02878,16
02879,21
02881,8
02882,15
02885,11
02886,30
02888,20
02889,29
02891,22
02892,5
02893,30
02894,1
02895,42
02896,12
02898,2
02903,11
02904,30
02905,26
02906,29
02907,28
02908,38
02909,44
02910,22
02911,16
02912,2
02914,22
02915,17
02916,9
02917,14
02919,29
02920,38
02921,13
03031,12
03032,5
03033,5
03034,4
03036,5
03037,5
03038,34
03042,7
03043,2
03044,5
03045,14
03046,3
03047,2
03048,4
03049,8
03051,25
03052,9
03053,24
03054,26
03055,16
03057,3
03060,30
03062,27
03063,17
03064,15
03070,6
03071,6
03076,13
03077,11
03079,29
03082,2
03084,2
03086,4
03087,14
03101,4
03102,32
03103,37
03104,33
03106,14
03109,11
03110,22
03215,1
03216,3
03217,3
03218,1
03220,8
03221,3
03222,6
03223,4
03224,3
03225,4
03226,2
03227,1
03229,6
03230,2
03231,1
03233,1
03234,5
03235,9
03237,3
03238,1
03240,2
03241,1
03242,5
03243,2
03244,9
03245,3
03246,16
03249,8
03251,2
03253,7
03254,5
03255,3
03256,3
03257,5
03258,3
03259,1
03260,1
03261,5
03262,2
03263,5
03264,8
03266,3
03268,2
03269,3
03273,1
03275,12
03276,9
03278,3
03279,1
03280,2
03281,9
03282,1
03284,1
03285,3
03287,2
03290,5
03291,1
03293,1
03301,34
03303,16
03304,8
03307,6
03431,26
03440,3
03441,1
03442,2
03443,1
03444,2
03445,1
03446,7
03447,3
03448,1
03449,2
03450,1
03451,5
03452,6
03455,3
03456,1
03457,1
03458,7
03461,7
03462,2
03464,2
03465,3
03466,2
03467,2
03470,6
03561,6
03570,11
03574,3
03575,1
03576,4
03579,1
03579,1
03580,2
03581,4
03582,3
03583,2
03584,4
03585,3
03586,1
03588,2
03590,2
03592,2
03593,1
03595,1
03597,1
03598,4
03601,1
03602,3
03603,6
03604,1
03605,2
03607,1
03608,3
03609,1
03740,1
03741,5
03743,15
03745,2
03746,1
03748,5
03750,1
03751,1
03752,1
03753,3
03754,1
03755,11
03765,1
03766,9
03768,2
03770,1
03771,1
03773,8
03774,2
03777,2
03779,1
03780,1
03781,2
03782,3
03784,5
03785,3
03801,22
03809,4
03810,2
03811,7
03812,1
03813,4
03814,3
03816,2
03817,1
03818,4
03819,5
03820,31
03823,2
03824,15
03825,9
03826,3
03827,4
03830,2
03832,1
03833,21
03835,7
03836,2
03837,2
03838,2
03839,4
03840,4
03841,7
03842,16
03844,3
03845,1
03846,1
03847,1
03848,7
03849,2
03850,1
03851,5
03852,1
03853,1
03854,1
03855,3
03856,2
03857,10
03858,5
03860,5
03861,5
03862,5
03864,2
03865,8
03867,21
03868,6
03869,3
03870,6
03871,1
03872,4
03873,6
03874,9
03875,1
03878,12
03882,2
03883,1
03884,4
03885,8
03886,3
03887,3
03890,1
03894,7
03901,8
03902,3
03903,7
03904,8
03905,2
03906,5
03907,1
03908,8
03909,10
03910,1
03911,1
04001,3
04002,8
04003,1
04005,24
04006,1
04008,3
04009,6
04010,2
04011,21
04015,4
04017,1
04019,1
04020,2
04021,6
04022,2
04024,1
04027,7
04029,2
04030,3
04032,8
04037,4
04038,17
04039,8
04040,4
04041,2
04042,5
04043,11
04046,8
04047,2
04048,3
04049,4
04050,1
04051,2
04055,4
04056,1
04057,1
04061,4
04062,18
04063,1
04064,9
04066,1
04068,2
04069,2
04071,5
04072,19
04073,17
04074,19
04076,3
04079,4
04083,5
04084,9
04085,2
04086,9
04087,3
04088,2
04090,10
04091,1
04092,18
04093,9
04095,2
04096,9
04097,4
04101,18
04102,18
04103,31
04105,12
04106,26
04107,9
04108,1
04109,1
04110,2
04210,24
04216,1
04217,4
04219,2
04220,4
04221,2
04222,4
04224,4
04226,1
04227,1
04228,1
04231,1
04234,1
04236,5
04237,1
04238,2
04239,5
04240,37
04250,5
04252,5
04253,3
04254,4
04255,1
04256,4
04257,3
04258,3
04259,4
04260,6
04261,1
04263,3
04265,1
04267,1
04268,6
04270,6
04271,1
04274,6
04275,1
04276,6
04280,7
04281,6
04282,6
04284,2
04285,1
04286,1
04287,4
04289,2
04290,2
04292,1
04294,4
04330,27
04342,2
04343,1
04344,3
04345,12
04346,2
04347,3
04348,3
04349,2
04350,4
04351,3
04352,2
04353,3
04354,2
04355,3
04357,4
04358,5
04359,1
04360,1
04363,3
04364,7
04401,45
04406,1
04408,1
04410,2
04411,2
04412,10
04413,1
04414,2
04415,1
04416,6
04417,1
04418,2
04419,3
04421,2
04422,2
04424,1
04426,5
04427,3
04428,4
04429,5
04430,2
04431,1
04434,2
04435,2
04438,2
04441,2
04442,1
04443,3
04444,9
04448,2
04449,2
04450,2
04451,1
04453,1
04454,1
04455,1
04456,3
04457,6
04459,1
04460,2
04461,4
04462,5
04463,3
04464,1
04468,10
04469,3
04471,1
04472,3
04473,8
04474,4
04475,1
04476,2
04478,1
04479,2
04481,1
04485,1
04487,1
04488,2
04489,1
04490,1
04491,1
04492,1
04493,2
04495,1
04496,4
04497,1
04530,11
04535,1
04537,3
04538,3
04539,2
04541,1
04543,3
04544,1
04547,2
04548,2
04551,1
04553,2
04554,1
04555,2
04556,2
04558,1
04562,3
04563,2
04564,1
04568,1
04570,1
04571,1
04572,6
04573,1
04574,2
04575,1
04576,1
04578,5
04579,4
04605,13
04606,2
04607,2
04609,6
04611,1
04612,1
04613,1
04614,3
04616,1
04617,1
04619,4
04622,2
04623,2
04624,1
04625,1
04626,1
04627,2
04628,1
04629,1
04630,2
04631,2
04634,2
04635,1
04637,1
04640,3
04642,1
04643,2
04644,1
04645,1
04646,1
04648,1
04649,2
04650,1
04652,2
04653,1
04654,4
04655,2
04657,1
04658,2
04660,2
04662,1
04664,2
04666,2
04667,2
04668,2
04669,1
04671,1
04673,1
04674,1
04675,1
04676,2
04677,1
04679,2
04680,2
04681,2
04683,1
04684,2
04685,1
04686,1
04691,1
04693,1
04694,3
04730,10
04732,2
04733,1
04734,1
04735,1
04736,10
04739,2
04740,2
04741,1
04742,4
04743,5
04745,2
04746,1
04747,2
04750,3
04756,4
04757,3
04758,2
04760,1
04761,1
04762,1
04763,1
04764,1
04765,2
04766,1
04768,1
04769,10
04772,1
04773,1
04774,1
04776,1
04777,1
04779,1
04780,1
04781,1
04783,1
04785,3
04786,2
04787,1
04841,8
04843,5
04847,2
04848,1
04849,4
04851,1
04852,1
04853,1
04854,2
04855,1
04856,4
04858,2
04859,1
04860,2
04861,3
04862,4
04863,2
04864,5
04901,27
04910,3
04911,3
04912,2
04915,9
04917,3
04918,1
04920,2
04921,2
04922,2
04923,1
04924,3
04925,1
04926,1
04927,4
04928,3
04929,1
04930,5
04932,2
04933,1
04936,1
04937,7
04938,10
04939,2
04940,1
04941,2
04942,2
04943,2
04944,1
04945,2
04947,2
04949,1
04950,5
04951,1
04952,2
04953,4
04955,2
04956,1
04957,5
04958,2
04961,1
04962,1
04963,8
04964,1
04965,2
04966,2
04967,5
04969,2
04970,2
04971,3
04973,2
04974,3
04975,1
04976,10
04978,1
04979,2
04981,3
04982,1
04983,2
04984,1
04985,1
04986,2
04987,2
04988,3
04989,5
04992,1
05001,10
05031,1
05032,3
05033,3
05034,1
05035,1
05036,2
05037,1
05038,2
05039,2
05040,1
05041,1
05042,1
05043,1
05045,2
05046,2
05048,3
05050,1
05051,2
05052,1
05053,1
05055,4
05056,1
05058,1
05059,1
05060,5
05061,2
05062,1
05065,2
05067,1
05068,4
05069,1
05070,1
05071,1
05072,1
05075,2
05076,1
05077,2
05079,1
05081,1
05083,1
05084,1
05086,1
05089,5
05091,4
05101,5
05141,1
05142,1
05143,5
05146,1
05148,2
05149,3
05150,1
05151,2
05152,1
05153,1
05154,1
05155,1
05156,10
05158,2
05161,1
05201,15
05250,4
05251,2
05252,1
05253,1
05254,1
05255,5
05257,3
05260,1
05261,3
05262,3
05301,17
05340,1
05341,1
05342,1
05343,1
05345,3
05346,6
05350,1
05352,1
05353,2
05354,3
05355,1
05356,1
05358,1
05359,1
05360,1
05361,1
05362,1
05363,3
05401,29
05403,18
05404,8
05405,5
05408,11
05439,2
05440,2
05441,1
05442,1
05443,7
05444,2
05445,4
05446,16
05447,1
05448,2
05450,5
05452,20
05454,5
05455,2
05456,2
05457,2
05458,3
05459,3
05461,5
05462,2
05463,1
05464,4
05465,6
05468,13
05471,1
05472,2
05473,2
05474,1
05476,4
05477,5
05478,15
05481,1
05482,8
05483,2
05485,1
05486,2
05487,2
05488,8
05489,4
05491,6
05492,1
05494,2
05495,10
05602,12
05640,1
05641,18
05647,2
05648,1
05649,1
05650,2
05651,2
05652,1
05653,1
05654,1
05655,3
05656,4
05657,1
05658,2
05660,2
05661,6
05663,7
05664,1
05667,3
05669,1
05672,5
05673,3
05674,2
05675,2
05676,5
05677,3
05678,1
05679,4
05680,3
05681,1
05682,2
05701,21
05730,1
05732,1
05733,6
05734,2
05735,5
05736,1
05737,1
05738,2
05739,2
05740,1
05742,1
05743,5
05744,1
05747,1
05748,1
05751,1
05753,11
05757,1
05758,1
05759,2
05760,2
05761,2
05762,1
05763,3
05764,4
05765,2
05766,1
05767,2
05769,2
05770,2
05772,1
05773,3
05774,2
05775,1
05776,1
05777,4
05778,1
05819,10
05820,1
05821,2
05822,2
05824,2
05825,1
05826,1
05827,1
05828,2
05829,3
05830,2
05832,1
05833,1
05836,2
05837,1
05839,1
05841,1
05842,1
05843,3
05845,2
05846,2
05847,1
05850,1
05851,7
05853,1
05855,8
05857,2
05858,1
05859,2
05860,3
05862,1
05866,1
05867,1
05868,1
05871,2
05872,1
05873,1
05874,1
05875,1
05901,1
05902,1
05903,1
05904,1
05905,1
05906,2
05907,1
06001,19
06002,21
06010,61
06013,10
06016,7
06018,3
06019,11
06020,1
06021,1
06022,1
06023,2
06024,1
06026,6
06027,2
06029,16
06031,2
06032,18
06033,29
06035,8
06037,19
06039,2
06040,36
06042,23
06043,5
06051,31
06052,8
06053,35
06057,7
06058,2
06059,1
06060,3
06061,1
06062,18
06063,4
06065,1
06066,30
06067,20
06068,2
06069,3
06070,16
06071,12
06073,6
06074,26
06076,13
06078,13
06081,2
06082,45
06084,16
06085,8
06088,5
06089,3
06090,2
06091,1
06092,5
06093,4
06095,30
06096,13
06098,13
06103,2
06105,20
06106,40
06107,19
06108,25
06109,27
06110,13
06111,31
06112,23
06114,28
06117,18
06118,27
06119,16
06120,13
06160,1
06226,21
06231,5
06232,4
06234,9
06235,3
06237,6
06238,13
06239,12
06241,7
06242,2
06243,1
06247,3
06248,6
06249,8
06250,5
06254,2
06255,5
06256,3
06259,5
06260,10
06262,1
06263,1
06264,1
06266,1
06268,12
06269,10
06277,5
06278,5
06279,7
06280,4
06281,7
06282,2
06320,28
06330,4
06331,6
06332,1
06333,7
06334,3
06335,7
06336,1
06339,9
06340,32
06350,1
06351,17
06353,1
06354,7
06355,13
06357,13
06359,6
06360,38
06365,5
06370,8
06371,10
06373,1
06374,9
06375,4
06376,1
06377,3
06378,6
06379,10
06380,3
06382,12
06384,3
06385,16
06387,1
06389,1
06390,1
06401,20
06403,7
06405,28
06409,1
06410,30
06412,4
06413,14
06414,1
06415,17
06416,15
06417,5
06418,13
06419,7
06420,5
06422,8
06423,6
06424,13
06426,4
06437,23
06438,3
06441,6
06442,3
06443,19
06444,1
06447,7
06450,37
06451,25
06455,4
06456,1
06457,48
06460,39
06461,15
06467,1
06468,20
06469,4
06470,17
06471,8
06472,7
06473,25
06475,11
06477,14
06478,13
06479,11
06480,10
06481,2
06482,12
06483,17
06484,40
06488,20
06489,33
06492,46
06498,7
06510,3
06511,54
06512,30
06513,39
06514,27
06515,18
06516,56
06517,15
06518,20
06519,17
06524,6
06525,9
06604,31
06605,24
06606,47
06607,8
06608,14
06610,23
06611,37
06612,8
06614,33
06615,19
06702,4
06704,26
06705,28
06706,15
06708,30
06710,11
06712,10
06716,17
06750,2
06751,4
06752,2
06754,2
06755,2
06756,3
06757,3
06758,1
06759,6
06762,8
06763,3
06770,32
06776,27
06777,2
06778,2
06779,9
06782,3
06783,3
06784,4
06785,1
06786,10
06787,8
06790,37
06791,6
06793,2
06794,2
06795,15
06796,2
06798,10
06801,19
06804,17
06807,8
06810,50
06811,32
06812,14
06820,21
06824,34
06825,22
06830,25
06831,15
06840,20
06850,19
06851,27
06853,4
06854,30
06855,8
06856,1
06870,8
06877,25
06878,9
06880,27
06883,11
06890,5
06896,10
06897,19
06901,7
06902,64
06903,15
06905,20
06906,10
06907,10
07001,17
07002,64
07003,48
07004,8
07005,16
07006,25
07008,23
07009,13
07010,24
07011,40
07012,12
07013,28
07014,6
07016,23
07017,36
07018,29
07020,12
07021,3
07022,14
07023,8
07024,36
07026,31
07027,5
07028,8
07029,17
07030,51
07031,16
07032,41
07033,8
07034,10
07035,11
07036,42
07039,30
07040,24
07041,7
07042,26
07043,13
07044,14
07045,11
07046,5
07047,61
07050,31
07052,47
07054,30
07055,70
07057,12
07058,6
07059,16
07060,45
07062,13
07063,14
07064,4
07065,28
07066,15
07067,19
07068,6
07069,7
07070,19
07071,21
07072,7
07073,9
07074,3
07075,8
07076,24
07077,3
07078,14
07079,17
07080,24
07081,16
07082,6
07083,54
07086,13
07087,67
07088,4
07090,31
07092,7
07093,61
07094,17
07095,20
07102,13
07103,33
07104,51
07105,47
07106,32
07107,38
07108,25
07109,36
07110,29
07111,54
07112,27
07114,15
07201,27
07202,41
07203,22
07204,14
07205,22
07206,27
07208,32
07302,37
07304,42
07305,61
07306,53
07307,44
07310,13
07311,1
07401,7
07403,8
07405,18
07407,20
07410,33
07416,6
07417,11
07418,3
07419,10
07420,5
07421,8
07422,7
07423,5
07424,27
07430,26
07432,8
07435,3
07436,13
07438,12
07439,3
07440,5
07442,12
07444,12
07446,15
07450,25
07452,12
07456,13
07457,4
07458,12
07460,4
07461,20
07462,7
07463,10
07465,7
07470,55
07480,17
07481,17
07495,1
07501,34
07502,16
07503,19
07504,13
07505,3
07506,19
07508,23
07512,11
07513,12
07514,19
07522,21
07524,13
07601,44
07603,9
07604,12
07605,9
07606,3
07607,10
07608,1
07620,2
07621,27
07624,9
07626,9
07627,5
07628,18
07630,8
07631,28
07632,6
07640,5
07641,4
07642,11
07643,11
07644,25
07645,8
07646,17
07647,6
07648,6
07649,8
07650,20
07652,27
07656,9
07657,12
07660,13
07661,12
07662,6
07663,14
07666,40
07670,15
07675,27
07676,10
07677,6
07701,24
07702,4
07703,1
07704,7
07711,2
07712,40
07716,9
07717,2
07718,7
07719,22
07720,5
07721,3
07722,11
07723,2
07724,22
07726,43
07727,8
07728,57
07730,18
07731,39
07732,6
07733,17
07734,14
07735,20
07737,5
07738,7
07739,6
07740,32
07746,19
07747,31
07748,29
07750,4
07751,20
07753,38
07755,7
07756,4
07757,6
07758,5
07760,10
07762,9
07764,9
07801,26
07803,4
07820,1
07821,10
07822,1
07823,8
07825,10
07826,7
07827,5
07828,15
07830,7
07832,4
07833,1
07834,18
07836,13
07838,4
07840,30
07842,1
07843,13
07846,1
07847,2
07848,6
07849,10
07850,7
07851,1
07852,4
07853,14
07856,4
07857,4
07860,27
07863,5
07865,3
07866,23
07869,26
07870,1
07871,22
07874,9
07876,11
07878,1
07880,1
07881,1
07882,15
07885,11
07901,23
07920,27
07921,8
07922,13
07924,8
07926,1
07927,4
07928,20
07930,9
07931,4
07932,10
07933,4
07934,2
07935,1
07936,12
07939,1
07940,18
07945,10
07946,4
07950,20
07960,44
07961,1
07970,1
07974,12
07976,1
07977,1
07979,1
07980,3
07981,9
08001,1
08002,23
08003,31
08004,13
08005,23
08006,1
08007,6
08008,7
08009,13
08010,12
08011,1
08012,39
08014,1
08015,21
08016,34
08019,1
08020,3
08021,45
08022,9
08023,1
08026,3
08027,5
08028,21
08029,5
08030,14
08031,12
08033,17
08034,19
08035,8
08036,6
08037,25
08038,1
08039,1
08041,2
08042,1
08043,30
08045,3
08046,32
08048,13
08049,6
08050,25
08051,11
08052,20
08053,46
08054,42
08055,28
08056,5
08057,22
08059,6
08060,25
08061,3
08062,16
08063,4
08064,1
08065,8
08066,9
08067,2
08068,7
08069,14
08070,14
08071,10
08072,1
08073,1
08074,1
08075,29
08077,19
08078,9
08079,11
08080,38
08081,51
08083,10
08084,8
08085,19
08086,8
08087,25
08088,25
08089,5
08090,9
08091,6
08092,4
08093,10
08094,40
08095,1
08096,37
08097,4
08098,10
08102,8
08103,16
08104,24
08105,30
08106,10
08107,14
08108,19
08109,23
08110,20
08201,11
08202,2
08203,10
08204,19
08205,29
08210,18
08212,1
08215,14
08217,1
08221,8
08223,5
08224,1
08225,9
08226,12
08230,6
08232,20
08234,43
08240,3
08241,2
08242,4
08243,3
08244,11
08246,1
08247,1
08248,1
08251,11
08260,14
08270,9
08302,47
08310,2
08311,3
08312,8
08314,3
08316,1
08317,2
08318,13
08319,2
08320,2
08321,1
08322,11
08323,1
08324,1
08326,2
08327,4
08328,2
08329,1
08330,29
08332,37
08340,1
08341,3
08343,6
08344,6
08345,1
08346,1
08348,1
08349,3
08350,1
08352,1
08353,1
08360,44
08361,18
08401,40
08402,7
08403,1
08406,11
08501,7
08502,12
08505,18
08510,6
08511,1
08512,11
08514,5
08515,5
08518,5
08520,28
08525,5
08527,55
08528,1
08530,9
08533,7
08534,13
08535,6
08536,21
08540,48
08542,6
08550,20
08551,6
08553,1
08554,4
08555,1
08558,7
08559,5
08560,4
08561,1
08562,6
08608,1
08609,14
08610,31
08611,29
08618,39
08619,23
08620,15
08628,10
08629,13
08638,23
08640,8
08641,4
08648,33
08690,19
08691,16
08701,93
08720,1
08721,21
08722,12
08723,32
08724,43
08730,5
08731,21
08732,2
08733,3
08734,8
08735,4
08736,13
08738,2
08740,3
08741,3
08742,25
08750,4
08751,5
08752,3
08753,64
08755,26
08757,34
08758,8
08759,34
08801,9
08802,5
08804,3
08805,13
08807,38
08808,1
08809,7
08810,9
08812,15
08816,47
08817,45
08820,40
08821,1
08822,31
08823,10
08824,13
08825,5
08826,6
08827,5
08828,3
08829,4
08830,19
08831,46
08832,3
08833,9
08835,11
08836,4
08837,16
08840,17
08844,39
08846,14
08848,9
08850,9
08852,18
08853,6
08854,56
08857,40
08858,1
08859,22
08861,54
08863,13
08865,30
08867,6
08869,7
08872,19
08873,50
08876,23
08879,24
08880,5
08882,17
08884,9
08886,8
08887,2
08889,11
08890,1
08901,56
08902,42
08904,14
10001,22
10002,82
10003,57
10004,4
10005,8
10006,4
10007,7
10009,62
10010,32
10011,51
10012,25
10013,28
10014,32
10016,55
10017,17
10018,6
10019,43
10020,1
10021,44
10022,32
10023,61
10024,60
10025,95
10026,35
10027,60
10028,46
10029,77
10030,27
10031,57
10032,58
10033,54
10034,39
10035,34
10036,25
10037,18
10038,21
10039,25
10040,42
10044,12
10065,33
10069,6
10075,27
10103,1
10110,1
10111,1
10112,1
10115,1
10119,1
10128,61
10152,1
10153,1
10154,1
10162,2
10165,1
10167,1
10168,1
10169,1
10170,1
10171,1
10172,1
10173,1
10174,1
10177,1
10199,1
10271,1
10278,1
10279,1
10280,8
10282,5
10301,40
10302,20
10303,27
10304,43
10305,42
10306,56
10307,15
10308,28
10309,33
10310,25
10311,1
10312,60
10314,86
10451,46
10452,76
10453,79
10454,38
10455,40
10456,87
10457,71
10458,80
10459,48
10460,58
10461,51
10462,76
10463,68
10464,5
10465,43
10466,68
10467,98
10468,77
10469,67
10470,16
10471,23
10472,67
10473,59
10474,13
10475,41
10501,2
10502,6
10503,1
10504,8
10505,1
10506,6
10507,7
10509,20
10510,10
10511,3
10512,26
10514,12
10516,6
10517,1
10518,2
10519,1
10520,13
10522,11
10523,8
10524,5
10526,2
10527,1
10528,13
10530,13
10532,5
10533,8
10535,1
10536,11
10537,3
10538,17
10541,27
10543,21
10545,1
10546,2
10547,8
10548,4
10549,17
10550,38
10552,20
10553,11
10560,5
10562,32
10566,24
10567,20
10570,13
10573,39
10576,6
10577,7
10578,1
10579,9
10580,18
10583,39
10588,3
10589,9
10590,7
10591,23
10594,6
10595,9
10596,2
10597,1
10598,29
10601,12
10603,18
10604,12
10605,19
10606,17
10607,7
10701,64
10703,21
10704,31
10705,39
10706,9
10707,11
10708,22
10709,10
10710,26
10801,41
10803,13
10804,15
10805,19
10901,24
10910,1
10911,1
10913,6
10914,1
10915,1
10916,5
10917,2
10918,12
10919,2
10920,9
10921,5
10922,2
10923,9
10924,14
10925,5
10926,4
10927,12
10928,5
10930,9
10931,2
10932,1
10933,1
10940,49
10941,14
10950,48
10952,39
10953,1
10954,24
10956,32
10958,4
10960,16
10962,6
10963,5
10964,2
10965,15
10968,3
10969,2
10970,10
10973,3
10974,4
10975,1
10976,3
10977,60
10979,1
10980,14
10983,6
10984,3
10985,1
10986,2
10987,4
10988,1
10989,10
10990,21
10992,10
10993,5
10994,8
10996,7
10998,4
11001,27
11003,42
11004,15
11005,2
11010,24
11020,6
11021,18
11023,10
11024,9
11030,18
11040,41
11042,1
11050,31
11096,9
11101,26
11102,35
11103,39
11104,28
11105,37
11106,39
11109,4
11201,52
11203,77
11204,79
11205,41
11206,82
11207,94
11208,95
11209,69
11210,63
11211,91
11212,85
11213,64
11214,89
11215,64
11216,55
11217,36
11218,76
11219,93
11220,100
11221,79
11222,37
11223,79
11224,48
11225,57
11226,102
11228,42
11229,81
11230,87
11231,34
11232,29
11233,68
11234,88
11235,80
11236,94
11237,50
11238,50
11239,14
11351,1
11354,55
11355,86
11356,24
11357,40
11358,38
11359,1
11360,19
11361,29
11362,18
11363,7
11364,35
11365,43
11366,14
11367,42
11368,110
11369,39
11370,40
11371,1
11372,67
11373,101
11374,44
11375,69
11377,90
11378,35
11379,35
11385,99
11411,19
11412,35
11413,39
11414,27
11415,20
11416,25
11417,29
11418,37
11419,48
11420,45
11421,40
11422,31
11423,30
11424,1
11425,1
11426,18
11427,24
11428,20
11429,26
11430,1
11432,61
11433,33
11434,60
11435,54
11436,18
11451,1
11501,20
11507,8
11509,3
11510,34
11514,5
11516,8
11518,11
11520,44
11530,28
11542,28
11545,13
11547,1
11548,3
11549,3
